ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,UsuarioID,MantenimeintoID
6064,Rotura,2023/10/18,Cerrada,['794-97-5353'],['MNT-01124']
6065,Vandalismo,2024-07-23,Abierta,['141-50-9456'],['MNT-03054']
6066,Mal funcionamiento,11-25-2023,Cerrada,['525-57-2579'],['MNT-04914']
6067,Rotura,11/07/2024,Abierta,['629-01-2754'],['MNT-11555']
6068,Rotura,09-25-2024,Abierta,['430-05-1686'],"['MNT-02355', 'MNT-06928', 'MNT-11727']"
6069,Desgaste,14-08-2024,Abierta,['652-08-9297'],['MNT-12314']
6070,Vandalismo,11-03-2023,Cerrada,['796-64-2233'],['MNT-06130']
6071,Mal funcionamiento,2024-04-06,Abierta,['332-55-1793'],['MNT-11733']
6072,Vandalismo,18/07/2024,Abierta,['888-91-0051'],['MNT-06550']
6073,Rotura,2024-10-11,Cerrada,['267-18-1232'],['MNT-03694']
6074,Rotura,23-11-2023,Abierta,['158-92-9080'],['MNT-06607']
6075,Desgaste,2023/10/21,Cerrada,['350-90-0195'],['MNT-00667']
6076,Desgaste,25/09/2024,Abierta,['834-21-1410'],['MNT-07346']
6077,Mal funcionamiento,29/08/2024,Cerrada,['069-31-8647'],['MNT-13389']
6078,Mal funcionamiento,2024-06-25,Abierta,['977-50-1551'],['MNT-06597']
6079,Vandalismo,14-04-2024,Abierta,['091-28-9697'],['MNT-07399']
6080,Desgaste,06-23-2024,Abierta,['202-23-0343'],['MNT-05805']
6081,Desgaste,11/12/2023,Abierta,['739-46-0529'],['MNT-12063']
6082,Mal funcionamiento,15-10-2023,Cerrada,['061-67-5503'],['MNT-02771']
6083,Desgaste,05-03-2024,Cerrada,['168-23-4405'],['MNT-05108']
6084,Vandalismo,2024-08-04,Cerrada,['044-10-4738'],['MNT-07117']
6085,Mal funcionamiento,11/01/2024,Abierta,['675-07-4589'],['MNT-00012']
6086,Mal funcionamiento,03-03-2024,Abierta,['121-45-0651'],"['MNT-04407', 'MNT-05061']"
6087,Mal funcionamiento,12-21-2023,Cerrada,['048-99-8807'],['MNT-04298']
6088,Mal funcionamiento,2024/02/29,Abierta,['765-44-1313'],['MNT-05286']
6089,Mal funcionamiento,11-16-2023,Abierta,['203-25-8113'],['MNT-13843']
6090,Vandalismo,2023/11/09,Cerrada,['507-43-7179'],['MNT-04298']
6091,Mal funcionamiento,2024-06-22,Abierta,['198-20-5551'],['MNT-01221']
6092,Vandalismo,08-10-2024,Cerrada,['763-74-6622'],['MNT-00388']
6093,Desgaste,06-01-2024,Cerrada,['663-66-4500'],"['MNT-07461', 'MNT-12473']"
6094,Vandalismo,2024-07-12,Abierta,['071-58-9273'],['MNT-07589']
6095,Rotura,2024-06-23,Cerrada,['542-73-1999'],['MNT-08132']
6096,Desgaste,2024/10/03,Abierta,['509-49-5119'],['MNT-13295']
6097,Desgaste,06-10-2024,Abierta,['488-16-7308'],['MNT-11839']
6098,Desgaste,09-10-2024,Cerrada,['911-20-4128'],"['MNT-05662', 'MNT-11567']"
6099,Rotura,27-06-2024,Cerrada,['894-18-9175'],"['MNT-04604', 'MNT-11267']"
6100,Desgaste,07-10-2024,Abierta,['050-99-7902'],['MNT-11695']
6101,Mal funcionamiento,2024-06-19,Cerrada,['251-03-6756'],['MNT-13399']
6102,Mal funcionamiento,26/04/2024,Abierta,['373-17-3329'],"['MNT-01912', 'MNT-12659', 'MNT-13067']"
6103,Mal funcionamiento,07-11-2023,Abierta,['706-63-7893'],['MNT-04393']
6104,Mal funcionamiento,22-10-2023,Abierta,['641-47-5146'],['MNT-14428']
6105,Vandalismo,2024-02-20,Cerrada,['093-63-3055'],"['MNT-13480', 'MNT-14251']"
6106,Desgaste,2023/11/17,Abierta,['864-67-7767'],['MNT-01836']
6107,Desgaste,05-05-2024,Abierta,['741-33-2456'],['MNT-13416']
6108,Vandalismo,19-07-2024,Abierta,['520-45-1523'],['MNT-08654']
6109,Vandalismo,19/05/2024,Abierta,['998-27-7374'],['MNT-14926']
6110,Vandalismo,03/11/2023,Cerrada,['530-78-3259'],['MNT-08459']
6111,Mal funcionamiento,01-05-2024,Cerrada,['976-33-6932'],"['MNT-06491', 'MNT-07027']"
6112,Desgaste,06-15-2024,Abierta,['390-20-0012'],['MNT-03315']
6113,Mal funcionamiento,2023-12-29,Cerrada,['894-29-8719'],['MNT-03315']
6114,Vandalismo,2024-08-11,Abierta,['316-72-3300'],['MNT-07172']
6115,Desgaste,03/06/2024,Cerrada,['502-02-0245'],"['MNT-03390', 'MNT-10471']"
6116,Mal funcionamiento,19-05-2024,Abierta,['675-70-4083'],['MNT-00741']
6117,Mal funcionamiento,09-12-2023,Cerrada,['814-72-4675'],['MNT-02255']
6118,Desgaste,2024/04/29,Cerrada,['898-66-5086'],"['MNT-04010', 'MNT-06561']"
6119,Vandalismo,09-14-2024,Abierta,['792-33-8533'],['MNT-09497']
6120,Vandalismo,12-09-2023,Abierta,['794-68-1289'],['MNT-02749']
6121,Rotura,10-17-2023,Cerrada,['217-32-5172'],['MNT-06631']
6122,Vandalismo,09-28-2024,Cerrada,['609-34-9430'],['MNT-06001']
6123,Desgaste,22-10-2023,Cerrada,['420-50-6940'],"['MNT-05360', 'MNT-08523']"
6124,Desgaste,11-11-2023,Cerrada,['852-60-3220'],['MNT-01493']
6125,Mal funcionamiento,08-01-2024,Cerrada,['435-02-9888'],['MNT-07187']
6126,Mal funcionamiento,2024-06-07,Cerrada,['140-51-8170'],['MNT-12836']
6127,Vandalismo,01-12-2024,Abierta,['230-02-2619'],['MNT-02937']
6128,Vandalismo,2023/11/14,Abierta,['971-50-0932'],['MNT-14681']
6129,Desgaste,2023/11/05,Cerrada,['794-05-6596'],['MNT-02445']
6130,Desgaste,10-28-2023,Cerrada,['687-02-5672'],['MNT-02445']
6131,Vandalismo,2024-02-27,Abierta,['979-06-1120'],['MNT-00345']
6132,Mal funcionamiento,2023/12/27,Cerrada,['281-67-1175'],['MNT-03459']
6133,Desgaste,04-02-2024,Abierta,['083-65-5168'],['MNT-01562']
6134,Vandalismo,2024-02-23,Cerrada,['228-38-5600'],['MNT-02728']
6135,Desgaste,2023/11/14,Abierta,['797-55-4049'],['MNT-02616']
6136,Rotura,21-11-2023,Abierta,['771-73-9273'],['MNT-04418']
6137,Desgaste,02-10-2024,Abierta,['837-93-3220'],['MNT-06742']
6138,Vandalismo,22/08/2024,Abierta,['588-26-6642'],['MNT-12069']
6139,Rotura,2024/03/31,Cerrada,['706-89-6262'],['MNT-14711']
6140,Desgaste,24/07/2024,Cerrada,['627-10-0921'],"['MNT-02083', 'MNT-12986']"
6141,Vandalismo,2023/10/26,Cerrada,['983-91-3839'],['MNT-06137']
6142,Rotura,30/11/2023,Abierta,['861-61-9714'],['MNT-10455']
6143,Rotura,2023-12-01,Abierta,['242-51-2854'],['MNT-09505']
6144,Rotura,2024/02/20,Abierta,['331-06-2057'],['MNT-02875']
6145,Mal funcionamiento,10-31-2023,Abierta,['551-21-5340'],['MNT-05493']
6146,Vandalismo,2024-06-20,Abierta,['877-84-9956'],"['MNT-13948', 'MNT-14480']"
6147,Mal funcionamiento,2024/01/03,Abierta,['713-67-6851'],['MNT-04490']
6148,Mal funcionamiento,21-06-2024,Cerrada,['433-21-5310'],['MNT-01261']
6149,Mal funcionamiento,14/11/2023,Cerrada,['893-10-7628'],"['MNT-11527', 'MNT-11716']"
6150,Vandalismo,25-11-2023,Abierta,['249-99-1099'],['MNT-07203']
6151,Desgaste,2023/11/02,Cerrada,['328-36-2506'],['MNT-07102']
6152,Vandalismo,15/11/2023,Cerrada,['615-78-0375'],['MNT-10282']
6153,Desgaste,09/01/2024,Cerrada,['371-61-4890'],['MNT-04511']
6154,Desgaste,29-04-2024,Cerrada,['698-19-0338'],['MNT-05532']
6155,Desgaste,2024-04-23,Abierta,['098-87-6854'],['MNT-09835']
6156,Desgaste,07/11/2023,Cerrada,['488-89-2386'],"['MNT-09177', 'MNT-10267']"
6157,Desgaste,2024/03/25,Cerrada,['591-78-5932'],['MNT-03180']
6158,Desgaste,2024/08/20,Abierta,['083-86-3727'],"['MNT-00025', 'MNT-01934']"
6159,Vandalismo,15/04/2024,Abierta,['213-11-0993'],['MNT-10813']
6160,Rotura,02-03-2024,Abierta,['558-06-5415'],"['MNT-00432', 'MNT-14194']"
6161,Desgaste,30/12/2023,Cerrada,['044-00-9442'],['MNT-02638']
6162,Desgaste,2023/12/23,Cerrada,['412-18-1608'],['MNT-10519']
6163,Vandalismo,10/07/2024,Cerrada,['490-32-2125'],['MNT-02377']
6164,Desgaste,03-12-2023,Abierta,['516-93-9492'],['MNT-08997']
6165,Desgaste,19-06-2024,Cerrada,['242-42-4439'],"['MNT-05133', 'MNT-08962']"
6166,Vandalismo,2024-04-10,Abierta,['158-28-7296'],['MNT-14075']
6167,Desgaste,2024-02-25,Cerrada,['061-40-9579'],['MNT-00131']
6168,Vandalismo,26-12-2023,Cerrada,['309-37-0402'],['MNT-02535']
6169,Vandalismo,2024-01-31,Cerrada,['619-37-2886'],"['MNT-00249', 'MNT-08802']"
6170,Desgaste,19-05-2024,Abierta,['175-21-9827'],"['MNT-01651', 'MNT-10346']"
6171,Rotura,2023-11-16,Cerrada,['837-35-3335'],['MNT-04841']
6172,Vandalismo,2024/04/13,Abierta,['426-15-2643'],['MNT-08925']
6173,Rotura,2024/08/14,Cerrada,['532-72-2533'],['MNT-06640']
6174,Rotura,04-03-2024,Cerrada,['981-77-5939'],['MNT-14238']
6175,Rotura,14-12-2023,Cerrada,['317-02-6847'],"['MNT-07248', 'MNT-07742']"
6176,Vandalismo,29-07-2024,Cerrada,['916-03-7244'],['MNT-12681']
6177,Mal funcionamiento,03-08-2024,Abierta,['127-96-9196'],['MNT-11721']
6178,Mal funcionamiento,2024-06-09,Cerrada,['186-37-7359'],['MNT-07524']
6179,Mal funcionamiento,2024-05-20,Abierta,['944-51-5079'],['MNT-11067']
6180,Mal funcionamiento,2023/11/06,Abierta,['657-85-4966'],"['MNT-02187', 'MNT-08422']"
6181,Desgaste,05-18-2024,Abierta,['226-35-3441'],['MNT-14717']
6182,Desgaste,27-08-2024,Abierta,['700-15-8227'],"['MNT-07724', 'MNT-13523']"
6183,Desgaste,10-05-2024,Cerrada,['016-36-8792'],['MNT-05501']
6184,Rotura,2023-12-01,Abierta,['978-04-9425'],['MNT-00686']
6185,Rotura,05-14-2024,Cerrada,['229-00-2339'],['MNT-12228']
6186,Vandalismo,02/12/2023,Cerrada,['347-20-8144'],['MNT-02663']
6187,Rotura,12/10/2024,Abierta,['880-27-0740'],['MNT-06701']
6188,Rotura,2024-09-15,Abierta,['332-10-5747'],['MNT-03596']
6189,Desgaste,2024/08/28,Abierta,['892-79-2898'],['MNT-07175']
6190,Vandalismo,04-15-2024,Abierta,['261-95-7801'],['MNT-13043']
6191,Vandalismo,11-28-2023,Cerrada,['994-84-4257'],['MNT-02419']
6192,Rotura,16-11-2023,Abierta,['234-20-9643'],['MNT-05477']
6193,Desgaste,2024-04-21,Cerrada,['963-57-1781'],['MNT-01601']
6194,Rotura,2023-10-19,Cerrada,['358-57-6107'],['MNT-00092']
6195,Rotura,28-08-2024,Abierta,['889-75-9527'],['MNT-03750']
6196,Mal funcionamiento,24/07/2024,Abierta,['955-61-6465'],['MNT-09555']
6197,Rotura,2023/11/06,Abierta,['486-03-3139'],['MNT-10609']
6198,Desgaste,11-13-2023,Abierta,['311-23-9012'],"['MNT-05528', 'MNT-13830']"
6199,Mal funcionamiento,2024-09-14,Abierta,['456-37-4863'],['MNT-02604']
6200,Vandalismo,10-11-2023,Abierta,['818-65-6296'],['MNT-08990']
6201,Mal funcionamiento,04-20-2024,Cerrada,['697-03-1498'],"['MNT-04501', 'MNT-07029']"
6202,Mal funcionamiento,10-10-2024,Abierta,['661-87-6439'],['MNT-11652']
6203,Desgaste,11-04-2023,Abierta,['358-75-5975'],['MNT-10225']
6204,Rotura,2024-01-05,Abierta,['288-67-9022'],['MNT-00354']
6205,Desgaste,16-11-2023,Cerrada,['784-50-2421'],['MNT-11784']
6206,Desgaste,29/10/2023,Abierta,['187-67-3168'],"['MNT-01115', 'MNT-13647']"
6207,Rotura,03/04/2024,Cerrada,['336-13-6225'],['MNT-14135']
6208,Mal funcionamiento,18-10-2023,Cerrada,['337-92-1441'],"['MNT-05364', 'MNT-06037']"
6209,Vandalismo,11-30-2023,Abierta,['675-45-9102'],['MNT-08431']
6210,Mal funcionamiento,05-23-2024,Cerrada,['117-68-0279'],"['MNT-05627', 'MNT-09514', 'MNT-13842', 'MNT-14923']"
6211,Mal funcionamiento,2024-10-01,Cerrada,['234-90-2239'],['MNT-03557']
6212,Desgaste,07/11/2023,Abierta,['632-35-7992'],['MNT-11588']
6213,Desgaste,2024-08-24,Abierta,['304-95-6354'],['MNT-07399']
6214,Desgaste,31/03/2024,Cerrada,['790-44-0360'],['MNT-05446']
6215,Vandalismo,02-08-2024,Cerrada,['055-12-4919'],['MNT-06534']
6216,Vandalismo,06-26-2024,Abierta,['813-60-4935'],['MNT-11222']
6217,Vandalismo,2024-05-03,Abierta,['287-23-8374'],['MNT-09997']
6218,Rotura,2023-12-30,Abierta,['906-09-1650'],['MNT-13938']
6219,Vandalismo,10/12/2023,Cerrada,['422-61-8439'],"['MNT-08547', 'MNT-10755']"
6220,Vandalismo,2024/03/26,Abierta,['966-14-9428'],"['MNT-09763', 'MNT-12847']"
6221,Vandalismo,2024-04-16,Cerrada,['971-51-4273'],"['MNT-05024', 'MNT-07372']"
6222,Rotura,18/11/2023,Cerrada,['428-84-0853'],['MNT-01391']
6223,Rotura,2024-02-11,Cerrada,['775-73-8005'],"['MNT-00075', 'MNT-06938']"
6224,Rotura,2024/05/16,Abierta,['520-11-0227'],['MNT-11266']
6225,Rotura,2024-04-19,Cerrada,['858-39-6825'],['MNT-03933']
6226,Rotura,08-27-2024,Abierta,['949-68-6910'],['MNT-08542']
6227,Rotura,2024-06-03,Abierta,['977-16-3021'],['MNT-02643']
6228,Desgaste,26/02/2024,Cerrada,['830-42-1568'],['MNT-00071']
6229,Rotura,2023-11-17,Abierta,['759-46-9116'],['MNT-02940']
6230,Desgaste,05-12-2023,Abierta,['166-49-5361'],['MNT-05433']
6231,Desgaste,08-23-2024,Cerrada,['304-50-3083'],"['MNT-01553', 'MNT-09908']"
6232,Desgaste,06-03-2024,Cerrada,['153-82-0579'],['MNT-01571']
6233,Rotura,10-26-2023,Cerrada,['858-98-9183'],"['MNT-03096', 'MNT-09504']"
6234,Mal funcionamiento,2024-01-03,Abierta,['532-05-5805'],['MNT-14762']
6235,Mal funcionamiento,12-21-2023,Cerrada,['832-24-3649'],"['MNT-05418', 'MNT-06369']"
6236,Desgaste,2024/04/28,Abierta,['739-41-8680'],"['MNT-04360', 'MNT-06877']"
6237,Mal funcionamiento,2024-08-16,Abierta,['801-73-5303'],['MNT-03749']
6238,Vandalismo,11-29-2023,Abierta,['580-53-0409'],"['MNT-00134', 'MNT-12251']"
6239,Mal funcionamiento,02/10/2024,Cerrada,['228-95-7332'],['MNT-13544']
6240,Rotura,23/10/2023,Abierta,['811-66-5441'],['MNT-11920']
6241,Vandalismo,07-25-2024,Abierta,['728-28-4364'],['MNT-13139']
6242,Rotura,09-10-2024,Cerrada,['687-27-0788'],"['MNT-02811', 'MNT-11128']"
6243,Mal funcionamiento,28-07-2024,Cerrada,['817-57-0534'],"['MNT-05594', 'MNT-07525']"
6244,Rotura,22-03-2024,Cerrada,['938-40-9511'],"['MNT-08489', 'MNT-10038']"
6245,Mal funcionamiento,2024-04-28,Abierta,['424-36-4907'],['MNT-05121']
6246,Mal funcionamiento,2023/11/10,Cerrada,['460-50-6218'],"['MNT-05410', 'MNT-05513']"
6247,Mal funcionamiento,13-12-2023,Cerrada,['591-47-7771'],['MNT-11123']
6248,Vandalismo,03/06/2024,Cerrada,['394-30-1837'],['MNT-13079']
6249,Vandalismo,23-12-2023,Cerrada,['659-01-4227'],"['MNT-04481', 'MNT-13317']"
6250,Desgaste,2024-01-19,Cerrada,['688-05-8704'],['MNT-02720']
6251,Mal funcionamiento,2024-05-27,Abierta,['112-64-2786'],"['MNT-10526', 'MNT-13774']"
6252,Mal funcionamiento,01/04/2024,Abierta,['425-78-7411'],"['MNT-01003', 'MNT-09563']"
6253,Rotura,2023/11/10,Abierta,['067-29-3424'],['MNT-11332']
6254,Vandalismo,11/08/2024,Abierta,['681-51-6047'],['MNT-11779']
6255,Mal funcionamiento,07-08-2024,Cerrada,['137-95-8324'],"['MNT-02085', 'MNT-12531']"
6256,Mal funcionamiento,01-18-2024,Abierta,['610-72-4036'],"['MNT-03442', 'MNT-06979', 'MNT-11859']"
6257,Desgaste,12-07-2023,Abierta,['597-56-2970'],['MNT-12171']
6258,Desgaste,2024/10/01,Abierta,['083-17-9154'],['MNT-06435']
6259,Vandalismo,2024-09-02,Abierta,['924-65-2090'],['MNT-05560']
6260,Rotura,10-28-2023,Abierta,['868-93-4544'],['MNT-03059']
6261,Desgaste,2024-08-03,Cerrada,['422-77-9769'],['MNT-10025']
6262,Rotura,01-03-2024,Cerrada,['950-44-3891'],['MNT-02481']
6263,Desgaste,23-01-2024,Abierta,['501-27-5101'],['MNT-09268']
6264,Desgaste,2023/10/26,Abierta,['879-72-0553'],['MNT-04552']
6265,Vandalismo,2024-09-27,Abierta,['981-97-9206'],['MNT-03286']
6266,Vandalismo,18/08/2024,Abierta,['584-81-3709'],"['MNT-05859', 'MNT-06158']"
6267,Rotura,18/11/2023,Cerrada,['586-18-5374'],['MNT-06869']
6268,Mal funcionamiento,2023/11/23,Abierta,['366-20-4060'],['MNT-14770']
6269,Rotura,31/10/2023,Abierta,['848-27-3071'],['MNT-14596']
6270,Mal funcionamiento,08/03/2024,Abierta,['418-21-4562'],['MNT-02074']
6271,Vandalismo,12-16-2023,Cerrada,['738-70-3572'],['MNT-02180']
6272,Desgaste,11-16-2023,Abierta,['039-00-8160'],"['MNT-03484', 'MNT-06357', 'MNT-09824']"
6273,Mal funcionamiento,2023/11/21,Abierta,['510-35-9014'],['MNT-14810']
6274,Vandalismo,2023/11/12,Cerrada,['611-81-2777'],"['MNT-00217', 'MNT-14632']"
6275,Desgaste,2024/05/27,Abierta,['587-41-2193'],"['MNT-05046', 'MNT-14402']"
6276,Vandalismo,2024/02/22,Abierta,['371-08-6059'],['MNT-11732']
6277,Desgaste,2024/02/08,Cerrada,['857-16-9394'],['MNT-03729']
6278,Desgaste,10/05/2024,Cerrada,['044-10-4738'],"['MNT-00696', 'MNT-04264']"
6279,Rotura,2024/06/13,Cerrada,['253-91-5633'],['MNT-02249']
6280,Desgaste,02/08/2024,Abierta,['538-94-6463'],"['MNT-00338', 'MNT-04448']"
6281,Mal funcionamiento,12-25-2023,Abierta,['633-20-1346'],['MNT-00855']
6282,Desgaste,24-10-2023,Abierta,['263-50-2904'],['MNT-04896']
6283,Desgaste,06-22-2024,Cerrada,['179-04-1404'],['MNT-14706']
6284,Rotura,2024-01-11,Cerrada,['466-91-6160'],['MNT-08165']
6285,Rotura,2024/04/12,Cerrada,['373-45-3662'],['MNT-10739']
6286,Desgaste,20/11/2023,Abierta,['351-12-6480'],"['MNT-02159', 'MNT-04757']"
6287,Rotura,26-08-2024,Abierta,['722-47-3928'],['MNT-11228']
6288,Rotura,08-04-2024,Cerrada,['191-97-3369'],['MNT-00983']
6289,Rotura,28-01-2024,Cerrada,['538-55-6536'],['MNT-13900']
6290,Vandalismo,06/06/2024,Cerrada,['827-39-6164'],['MNT-06161']
6291,Mal funcionamiento,2024/08/14,Abierta,['144-74-7760'],"['MNT-06853', 'MNT-13560']"
6292,Mal funcionamiento,14/09/2024,Abierta,['406-59-8764'],['MNT-12446']
6293,Desgaste,15-04-2024,Cerrada,['413-67-0876'],['MNT-00862']
6294,Rotura,2024/09/05,Cerrada,['264-65-3543'],['MNT-03864']
6295,Rotura,30/05/2024,Abierta,['790-13-6581'],['MNT-08188']
6296,Vandalismo,2024/04/12,Abierta,['557-15-2762'],['MNT-11250']
6297,Desgaste,24-05-2024,Abierta,['450-38-1547'],['MNT-12635']
6298,Mal funcionamiento,08-02-2024,Abierta,['294-71-8543'],"['MNT-01310', 'MNT-01861']"
6299,Vandalismo,2024/02/03,Cerrada,['968-15-7395'],['MNT-09904']
6300,Rotura,2023-10-20,Abierta,['313-13-9756'],['MNT-01483']
6301,Rotura,29/07/2024,Cerrada,['551-22-5761'],['MNT-11607']
6302,Vandalismo,15/02/2024,Cerrada,['282-05-2474'],['MNT-06603']
6303,Desgaste,15/04/2024,Cerrada,['763-19-3386'],['MNT-10556']
6304,Vandalismo,11-07-2024,Cerrada,['710-59-8085'],['MNT-12730']
6305,Vandalismo,2024/02/13,Abierta,['140-44-8369'],['MNT-05862']
6306,Vandalismo,28-07-2024,Cerrada,['335-07-1390'],['MNT-06721']
6307,Vandalismo,03-17-2024,Abierta,['849-63-1380'],"['MNT-04819', 'MNT-10168']"
6308,Vandalismo,2024/10/13,Cerrada,['795-21-4674'],['MNT-06352']
6309,Rotura,13/01/2024,Abierta,['298-74-7301'],['MNT-13853']
6310,Mal funcionamiento,10/03/2024,Cerrada,['232-96-2262'],"['MNT-06719', 'MNT-08533']"
6311,Desgaste,2024/09/03,Abierta,['711-74-3953'],['MNT-07511']
6312,Vandalismo,02-05-2024,Cerrada,['502-03-4143'],['MNT-00204']
6313,Mal funcionamiento,09-05-2024,Abierta,['407-61-8033'],['MNT-09361']
6314,Desgaste,18/12/2023,Abierta,['835-71-6903'],['MNT-11141']
6315,Vandalismo,2023/10/20,Abierta,['039-34-4269'],['MNT-13578']
6316,Desgaste,04-18-2024,Abierta,['429-23-0098'],['MNT-00325']
6317,Rotura,28/07/2024,Cerrada,['128-84-7974'],['MNT-11711']
6318,Rotura,03-26-2024,Abierta,['964-46-9962'],"['MNT-01240', 'MNT-04435', 'MNT-12761']"
6319,Rotura,09-22-2024,Abierta,['733-00-5425'],['MNT-07758']
6320,Rotura,01-21-2024,Cerrada,['683-61-5297'],['MNT-00271']
6321,Rotura,05-30-2024,Abierta,['097-06-9533'],"['MNT-05627', 'MNT-09514', 'MNT-13842', 'MNT-14923']"
6322,Mal funcionamiento,2024/05/28,Abierta,['351-78-5173'],['MNT-03475']
6323,Desgaste,06/06/2024,Cerrada,['535-63-3604'],"['MNT-04384', 'MNT-05002']"
6324,Mal funcionamiento,2024-02-11,Abierta,['699-83-4132'],['MNT-09617']
6325,Mal funcionamiento,03-21-2024,Cerrada,['726-88-0415'],['MNT-14606']
6326,Rotura,2024-09-22,Abierta,['601-09-9372'],"['MNT-00931', 'MNT-12035']"
6327,Vandalismo,05-27-2024,Abierta,['927-72-9530'],['MNT-04836']
6328,Desgaste,20/10/2023,Abierta,['565-46-5480'],"['MNT-02276', 'MNT-07884', 'MNT-12031']"
6329,Vandalismo,09/07/2024,Abierta,['107-00-5867'],"['MNT-02853', 'MNT-10753']"
6330,Rotura,2024-02-10,Cerrada,['260-07-3166'],['MNT-08087']
6331,Vandalismo,24-12-2023,Abierta,['359-19-6967'],['MNT-09126']
6332,Vandalismo,2024/03/17,Cerrada,['646-97-3264'],"['MNT-09920', 'MNT-11777']"
6333,Vandalismo,2024-07-30,Abierta,['302-36-0094'],['MNT-09107']
6334,Mal funcionamiento,2024-05-11,Abierta,['101-97-0786'],['MNT-13092']
6335,Vandalismo,2024-03-10,Cerrada,['522-54-3766'],['MNT-09068']
6336,Desgaste,2024/04/26,Abierta,['372-42-1365'],['MNT-04460']
6337,Desgaste,18-11-2023,Abierta,['945-15-1806'],"['MNT-10864', 'MNT-12269']"
6338,Desgaste,2024-06-11,Abierta,['509-49-5119'],['MNT-07725']
6339,Desgaste,10-15-2023,Abierta,['124-15-9106'],['MNT-04022']
6340,Rotura,25/10/2023,Cerrada,['627-70-4271'],"['MNT-00962', 'MNT-11880']"
6341,Rotura,03-28-2024,Abierta,['347-57-0887'],['MNT-06188']
6342,Vandalismo,2024-06-28,Cerrada,['125-12-4860'],['MNT-07018']
6343,Vandalismo,23-11-2023,Abierta,['656-41-7415'],"['MNT-06343', 'MNT-11482']"
6344,Mal funcionamiento,2024-01-26,Cerrada,['135-90-9605'],['MNT-02703']
6345,Vandalismo,31-05-2024,Cerrada,['508-96-6447'],['MNT-01141']
6346,Desgaste,20-10-2023,Abierta,['426-62-4346'],"['MNT-08840', 'MNT-10344', 'MNT-11256']"
6347,Vandalismo,03-05-2024,Abierta,['976-95-0038'],['MNT-05896']
6348,Desgaste,09-10-2024,Cerrada,['823-93-2835'],"['MNT-02626', 'MNT-13223']"
6349,Vandalismo,11-10-2023,Cerrada,['213-99-9087'],['MNT-11162']
6350,Rotura,10-19-2023,Abierta,['822-56-9399'],['MNT-10638']
6351,Mal funcionamiento,12-10-2024,Abierta,['403-02-2233'],['MNT-06305']
6352,Vandalismo,09-17-2024,Abierta,['884-28-3262'],"['MNT-04887', 'MNT-12245']"
6353,Vandalismo,19/05/2024,Abierta,['589-07-7212'],['MNT-06390']
6354,Vandalismo,07-15-2024,Cerrada,['210-69-7560'],['MNT-10246']
6355,Vandalismo,21-10-2023,Cerrada,['683-15-9142'],['MNT-12703']
6356,Rotura,08-11-2024,Cerrada,['119-41-7998'],['MNT-05212']
6357,Vandalismo,24-08-2024,Abierta,['038-85-2176'],['MNT-08736']
6358,Mal funcionamiento,2023-11-23,Abierta,['980-70-8235'],['MNT-05490']
6359,Desgaste,2024-04-21,Abierta,['675-68-9153'],['MNT-02056']
6360,Vandalismo,2024-08-18,Abierta,['928-84-6286'],['MNT-05836']
6361,Desgaste,09/02/2024,Abierta,['288-09-7245'],['MNT-12989']
6362,Rotura,07-18-2024,Abierta,['316-92-1926'],['MNT-04894']
6363,Mal funcionamiento,01-03-2024,Cerrada,['809-78-9435'],['MNT-03327']
6364,Rotura,2024-03-02,Cerrada,['691-36-2225'],['MNT-01708']
6365,Vandalismo,28-04-2024,Abierta,['331-24-8824'],['MNT-05584']
6366,Desgaste,2024-06-02,Abierta,['835-22-1207'],['MNT-01121']
6367,Mal funcionamiento,2024-06-22,Cerrada,['731-12-0841'],['MNT-08887']
6368,Mal funcionamiento,2024-03-29,Cerrada,['556-72-1684'],['MNT-10189']
6369,Rotura,22-06-2024,Abierta,['374-51-3395'],"['MNT-00049', 'MNT-04085', 'MNT-07034']"
6370,Mal funcionamiento,15/11/2023,Cerrada,['636-40-4878'],['MNT-12881']
6371,Vandalismo,21/05/2024,Abierta,['009-19-0361'],['MNT-08267']
6372,Vandalismo,2024/01/02,Cerrada,['593-99-8624'],['MNT-06226']
6373,Mal funcionamiento,26-03-2024,Cerrada,['690-68-6676'],"['MNT-04352', 'MNT-08472']"
6374,Mal funcionamiento,10-15-2023,Cerrada,['497-87-2119'],"['MNT-06018', 'MNT-07514']"
6375,Rotura,25/05/2024,Cerrada,['904-52-5678'],['MNT-11609']
6376,Vandalismo,03-23-2024,Cerrada,['815-03-9840'],['MNT-04133']
6377,Rotura,20-02-2024,Cerrada,['473-01-3922'],"['MNT-01721', 'MNT-07061', 'MNT-12278']"
6378,Mal funcionamiento,28/08/2024,Cerrada,['573-71-3686'],['MNT-04954']
6379,Vandalismo,2024-05-20,Cerrada,['034-91-3125'],['MNT-06013']
6380,Rotura,09-07-2024,Abierta,['978-95-5637'],"['MNT-04978', 'MNT-12942']"
6381,Rotura,2024-03-13,Abierta,['148-50-3103'],['MNT-02703']
6382,Desgaste,2024-06-21,Cerrada,['690-20-6181'],['MNT-10285']
6383,Mal funcionamiento,19-09-2024,Cerrada,['490-17-9693'],['MNT-13174']
6384,Mal funcionamiento,2024-08-29,Abierta,['010-58-3595'],['MNT-06435']
